1.999999999999999778e+00 1.960227784233679715e+00 1.703174583045689250e+00 3.375830945917254744e-01 2.246605857898133773e-01 2.096384672546503236e-01 1.162927320373206008e-01 8.172466440301473511e-02 9.120850185850745695e-02 7.595957197482516854e-02
0.000000000000000000e+00 1.512686898643219591e-01 3.923745261857022881e-01 3.849446160149134211e-01 3.218058698664704731e-01 2.830859485992436309e-01 6.390669221191662419e-02 5.523972958119687665e-02 7.138280757681941813e-02 4.898264018825994326e-02
