1.089596110449328137e+00 1.062817742555568046e+00 1.054539140072545234e+00 1.048704993187745682e+00 1.041286674951936719e+00 1.038563108736217266e+00 1.036633604769756856e+00 1.033512815026147225e+00 1.033811849681033790e+00 1.030391538531301610e+00
9.459885225898035863e-03 6.406353172220270210e-03 5.784665679407824737e-03 4.154314065347027365e-03 3.643026466135788552e-03 3.449670856705987134e-03 1.805024326642577044e-03 2.929054028022317485e-03 1.712474879791740616e-03 1.900431903754648544e-03
