1.999999999999999778e+00 1.963179529278270774e+00 1.728494408505495628e+00 4.294801881463660154e-01 2.219097603212412673e-01 1.258288867362644115e-01 9.534959929184802507e-02 8.714535283310849423e-02 9.531991239771175906e-02 9.547420918633087172e-02
0.000000000000000000e+00 1.421175946864571549e-01 3.893310418693589625e-01 4.458903440078174074e-01 3.230848554309598830e-01 1.772098529464709304e-01 7.574402946852050456e-02 6.844096292092255451e-02 5.935700856810671722e-02 5.382503815635974326e-02
